id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis,documentaryUsable,assessmentGuidance,locators,validatedFor
"annual-scope-v1-fr-secondary-5e-sciences","fr-secondary-5e","Sciences","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-37"",""url"":""https://files.minesec.gov.cm/2d/sciences.pdf"",""version"":""6550ff982523ef020ff4d806e4a6645bc57443a7a7532a75ea6545f2fe902d3f""}]","[""annual-gap-v1-fr-secondary-5e-37-opening""]","[""Le monde vivant""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18, 19; Couverture PDF p.1 ; niveaux p.13, tableau des deux classes p.15 et sections pp.17–18.""]",""
"annual-scope-v1-fr-secondary-5e-education-a-la-citoyennete","fr-secondary-5e","Éducation à la citoyenneté","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-38"",""url"":""https://files.minesec.gov.cm/2e/ECM_6E_5E_ESG.pdf"",""version"":""0ccc7a55cdb16a94cdef2b495168e1f1e6c592c4e5837958acb0c61a3931f161""}]","[""annual-gap-v1-fr-secondary-5e-38-1"",""annual-gap-v1-fr-secondary-5e-38-2"",""annual-gap-v1-fr-secondary-5e-38-3""]","[""Intégration nationale"",""Lieux d’intégration"",""Mass-médias""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 26; module index; Couverture PDF p.1 : Éducation à la citoyenneté 6e/5e."",""PDF 29; module index; Couverture PDF p.1 : Éducation à la citoyenneté 6e/5e."",""PDF 33; module index; Couverture PDF p.1 : Éducation à la citoyenneté 6e/5e.""]",""
"annual-scope-v1-fr-secondary-5e-geographie","fr-secondary-5e","Géographie","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-39"",""url"":""https://files.minesec.gov.cm/2f/GEOGRAPHIE_6e_5e_ESG.pdf"",""version"":""3a07507c00a8c82977fa8d51a8a8935f44f46c949a3b1140f4c8fe436e3e8ee4""}]","[""annual-gap-v1-fr-secondary-5e-39-1"",""annual-gap-v1-fr-secondary-5e-39-2""]","[""L’homme et son milieu"",""Occupation du milieu""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 25; module index; Couverture PDF p.1 : Géographie 6e/5e ; sections de niveau dans le corps."",""PDF 30; module index; Couverture PDF p.1 : Géographie 6e/5e ; sections de niveau dans le corps.""]",""
"annual-scope-v1-fr-secondary-5e-histoire","fr-secondary-5e","Histoire","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-40"",""url"":""https://files.minesec.gov.cm/2g/HISTOIRE_6e_5e_ESG.pdf"",""version"":""95a97e1f62675667376b84502c8258565f92e6bcb6c3d7e217b5ec6dc2e11844""}]","[""annual-gap-v1-fr-secondary-5e-40-1"",""annual-gap-v1-fr-secondary-5e-40-2"",""annual-gap-v1-fr-secondary-5e-40-3""]","[""Peuplement et organisation du Cameroun"",""Rayonnement historique de l’Afrique"",""Relations de l’Afrique avec le monde""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 30; module index; Couverture PDF p.1 ; 6e p.17 ; 5e p.30."",""PDF 35; module index; Couverture PDF p.1 ; 6e p.17 ; 5e p.30."",""PDF 38; module index; Couverture PDF p.1 ; 6e p.17 ; 5e p.30.""]",""
"annual-scope-v1-fr-secondary-4e-francais","fr-secondary-4e","Français","YEAR","PARTIAL_BLOCKING","5","0","5","5","5","[{""id"":""minesec-44"",""url"":""https://files.minesec.gov.cm/2k/programmeFr1erelangue4em3eme.pdf"",""version"":""b854324d1c5506bba6e948dfda4448438d45f1b964d74d47c707db3581dd7411""}]","[""annual-gap-v1-fr-secondary-4e-44-1"",""annual-gap-v1-fr-secondary-4e-44-2"",""annual-gap-v1-fr-secondary-4e-44-3"",""annual-gap-v1-fr-secondary-4e-44-4"",""annual-gap-v1-fr-secondary-4e-44-5""]","[""Vie familiale et socioculturelle"",""Citoyenneté et environnement"",""Vie économique"",""Bien-être et santé"",""Médias et communication""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 20; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 26"",""PDF 21; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 28"",""PDF 22; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 30"",""PDF 23; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 32"",""PDF 24; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 34""]",""
"annual-scope-v1-fr-secondary-4e-mathematiques","fr-secondary-4e","Mathématiques","YEAR","PARTIAL_BLOCKING","4","0","0","4","4","[{""id"":""minesec-52"",""url"":""https://files.minesec.gov.cm/2s/Mathématiques_4ème_et_3ème.pdf"",""version"":""05aba9a71ff5165998855a2558ceea1749c0d46ef7b0a71d238c37d851e01a9c""}]","[""minesec-52-fr-secondary-4e-module-1"",""minesec-52-fr-secondary-4e-module-2"",""minesec-52-fr-secondary-4e-module-3"",""minesec-52-fr-secondary-4e-module-4""]","[""Nombres rationnels"",""Données"",""Géométrie plane"",""Solides""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""Tableau synoptique, ligne 4e"",""Tableau synoptique, ligne 4e"",""Tableau synoptique, ligne 4e"",""Tableau synoptique, ligne 4e""]",""
"annual-scope-v1-fr-secondary-4e-education-a-la-citoyennete","fr-secondary-4e","Éducation à la citoyenneté","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-53"",""url"":""https://files.minesec.gov.cm/2t/ECM_4ème_et_3ème.pdf"",""version"":""082c3a8803ba6524fe138458044d68c18409df94066802bd6a4169c4ea42f863""}]","[""annual-gap-v1-fr-secondary-4e-53-1"",""annual-gap-v1-fr-secondary-4e-53-2""]","[""Fonctionnement de l’État camerounais"",""Dérives sociales""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 33; module index; Couverture PDF p.1 : Éducation à la citoyenneté 4e/3e."",""PDF 37; module index; Couverture PDF p.1 : Éducation à la citoyenneté 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-geographie","fr-secondary-4e","Géographie","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-54"",""url"":""https://files.minesec.gov.cm/2u/Géographie_4ème_et_3ème.pdf"",""version"":""648ea882f92b2f7930b8c28c9f81fc2f167c80f35a065defac53491af398a6f4""}]","[""annual-gap-v1-fr-secondary-4e-54-1"",""annual-gap-v1-fr-secondary-4e-54-2"",""annual-gap-v1-fr-secondary-4e-54-3""]","[""Diversité physique et humaine africaine"",""Économie africaine"",""CEMAC""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; module index; Couverture PDF p.1 : Géographie 4e/3e."",""PDF 22; module index; Couverture PDF p.1 : Géographie 4e/3e."",""PDF 25; module index; Couverture PDF p.1 : Géographie 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-histoire","fr-secondary-4e","Histoire","YEAR","PARTIAL_BLOCKING","1","3","0","1","1","[{""id"":""minesec-55"",""url"":""https://files.minesec.gov.cm/2v/Histoire_4ème_et_3ème.pdf"",""version"":""912c6cf1bf9c4f2587048629c850863ff62aca49f67b0e036e096154ae5e165b""}]","[""annual-gap-v1-fr-secondary-4e-55-1"",""annual-gap-v1-fr-secondary-4e-55-2"",""annual-gap-v1-fr-secondary-4e-55-3"",""annual-gap-v1-fr-secondary-4e-55-4""]","[""Esclavage et traite"",""Migrations africaines"",""Regroupements politiques africains au XIXe siècle"",""Europe des XVIIIe et XIXe siècles""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; module index; Couverture PDF p.1 : Histoire 4e/3e."",""PDF 20; module index; Couverture PDF p.1 : Histoire 4e/3e."",""PDF 22; module index; Couverture PDF p.1 : Histoire 4e/3e."",""PDF 24; module index; Couverture PDF p.1 : Histoire 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-education-artistique-et-culturelle","fr-secondary-4e","Éducation artistique et culturelle","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-43"",""url"":""https://files.minesec.gov.cm/2j/Programme_Education_artistique_4e_3e.pdf"",""version"":""d9c3725ebf41b9b38bb850754eb5efd8205d0b5aac70d9a32cd3617eb1dafa66""}]","[""annual-gap-v1-fr-secondary-4e-43-1"",""annual-gap-v1-fr-secondary-4e-43-2"",""annual-gap-v1-fr-secondary-4e-43-3""]","[""Arts scéniques I"",""Arts plastiques I"",""Arts musicaux I""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 19; module index; Couverture PDF p.1 : Éducation artistique et culturelle 4e/3e.; compétences sur la page suivante"",""PDF 22; module index; Couverture PDF p.1 : Éducation artistique et culturelle 4e/3e."",""PDF 25; module index; Couverture PDF p.1 : Éducation artistique et culturelle 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-anglais","fr-secondary-4e","Anglais","YEAR","PARTIAL_BLOCKING","1","4","0","1","1","[{""id"":""minesec-42"",""url"":""https://files.minesec.gov.cm/2i/ANGLAIS_Syllabus_4e_ESG__burnable.pdf"",""version"":""9e7e9e6534dd97d0c7d0971c4dca51b74c0e348dfce6b1a91d2d49a30ac383be""}]","[""annual-gap-v1-fr-secondary-4e-42-1"",""annual-gap-v1-fr-secondary-4e-42-2"",""annual-gap-v1-fr-secondary-4e-42-3"",""annual-gap-v1-fr-secondary-4e-42-4"",""annual-gap-v1-fr-secondary-4e-42-5""]","[""Social integration and traditions"",""Professional future and leisure"",""Environment and health"",""Gender and mutual acceptance"",""ICT communication""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 19; module index; Couverture PDF p.1 : English to Francophones, 4e ET 3e."",""PDF 22; module index; Couverture PDF p.1 : English to Francophones, 4e ET 3e."",""PDF 25; module index; Couverture PDF p.1 : English to Francophones, 4e ET 3e."",""PDF 28; module index; Couverture PDF p.1 : English to Francophones, 4e ET 3e."",""PDF 31; module index; Couverture PDF p.1 : English to Francophones, 4e ET 3e.""]",""
"annual-scope-v1-fr-secondary-4e-allemand","fr-secondary-4e","Allemand","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-51"",""url"":""https://files.minesec.gov.cm/2r/Allemand.pdf"",""version"":""6e151d6f478e685de34809b593a34ba38da4496b8267a7185cdd47bcbac03314""}]","[""annual-gap-v1-fr-secondary-4e-51-conditional""]","[""Allemand : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 24; Couverture PDF p.1 : Allemand 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-arabe","fr-secondary-4e","Arabe","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-46"",""url"":""https://files.minesec.gov.cm/2m/programme_Arabe_4eme3eme.pdf"",""version"":""d4f6487f30cba9e57b983656729cb09a4555d72ea9c8022d79063950cd667524""}]","[""annual-gap-v1-fr-secondary-4e-46-conditional""]","[""Arabe : communication courante""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 16, 17; Couverture PDF p.1 : Arabe 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-espagnol","fr-secondary-4e","Espagnol","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-48"",""url"":""https://files.minesec.gov.cm/2o/programme_Espagnol_4eme3eme.pdf"",""version"":""81a2b14d42e7272a2c731330bed38a9a9f737756ffe32e54e241ccfdf1af45ba""}]","[""annual-gap-v1-fr-secondary-4e-48-conditional""]","[""Espagnol : contacts sociaux""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 24; Couverture PDF p.1 : Espagnol 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-chinois","fr-secondary-4e","Chinois","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-47"",""url"":""https://files.minesec.gov.cm/2n/programme_CHINOIS_4eme3eme.pdf"",""version"":""981102cf58a22c0971e22ba4c2ebc8f4031048ebac852fc17984a1cc17d269b6""}]","[""annual-gap-v1-fr-secondary-4e-47-conditional""]","[""Chinois : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 22; Couverture PDF p.1 : Chinois 4e/3e.""]",""
"annual-scope-v1-fr-secondary-4e-latin-grec","fr-secondary-4e","Latin-Grec","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-49"",""url"":""https://files.minesec.gov.cm/2p/Latin_Grec.pdf"",""version"":""aa650becea7a0939fe35d4255611c126fdba94216a2823f85f2c35fe470cf388""}]","[""annual-gap-v1-fr-secondary-4e-49-conditional""]","[""Latin : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; Couverture PDF p.1 : Latin-Grec 4e/3e.""]",""
"annual-scope-v1-fr-secondary-3e-francais","fr-secondary-3e","Français","YEAR","PARTIAL_BLOCKING","5","0","5","5","5","[{""id"":""minesec-44"",""url"":""https://files.minesec.gov.cm/2k/programmeFr1erelangue4em3eme.pdf"",""version"":""b854324d1c5506bba6e948dfda4448438d45f1b964d74d47c707db3581dd7411""}]","[""annual-gap-v1-fr-secondary-3e-44-1"",""annual-gap-v1-fr-secondary-3e-44-2"",""annual-gap-v1-fr-secondary-3e-44-3"",""annual-gap-v1-fr-secondary-3e-44-4"",""annual-gap-v1-fr-secondary-3e-44-5""]","[""Vie familiale et socioculturelle"",""Citoyenneté et environnement"",""Vie économique"",""Bien-être et santé"",""Médias et communication""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 20; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 37"",""PDF 21; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 39"",""PDF 22; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 41"",""PDF 23; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 43"",""PDF 24; module index; Couverture PDF p.1 : Français première langue 4e/3e.; tableau de classe PDF 45""]",""
"annual-scope-v1-fr-secondary-3e-mathematiques","fr-secondary-3e","Mathématiques","YEAR","PARTIAL_BLOCKING","4","0","0","4","4","[{""id"":""minesec-52"",""url"":""https://files.minesec.gov.cm/2s/Mathématiques_4ème_et_3ème.pdf"",""version"":""05aba9a71ff5165998855a2558ceea1749c0d46ef7b0a71d238c37d851e01a9c""}]","[""minesec-52-fr-secondary-3e-module-1"",""minesec-52-fr-secondary-3e-module-2"",""minesec-52-fr-secondary-3e-module-3"",""minesec-52-fr-secondary-3e-module-4""]","[""Nombres réels"",""Données"",""Géométrie plane"",""Solides""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""Tableau synoptique, ligne 3e"",""Tableau synoptique, ligne 3e"",""Tableau synoptique, ligne 3e"",""Tableau synoptique, ligne 3e""]",""
