id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis
"annual-scope-v1-fr-secondary-4e-education-a-la-citoyennete","fr-secondary-4e","Éducation à la citoyenneté","YEAR","PARTIAL","1","1","0","1","1","[{""id"":""minesec-53"",""url"":""https://files.minesec.gov.cm/2t/ECM_4ème_et_3ème.pdf"",""version"":""082c3a8803ba6524fe138458044d68c18409df94066802bd6a4169c4ea42f863""}]","[""annual-gap-v1-fr-secondary-4e-53-1"",""annual-gap-v1-fr-secondary-4e-53-2""]","[""Fonctionnement de l’État camerounais"",""Dérives sociales""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-geographie","fr-secondary-4e","Géographie","YEAR","PARTIAL","1","2","0","1","1","[{""id"":""minesec-54"",""url"":""https://files.minesec.gov.cm/2u/Géographie_4ème_et_3ème.pdf"",""version"":""648ea882f92b2f7930b8c28c9f81fc2f167c80f35a065defac53491af398a6f4""}]","[""annual-gap-v1-fr-secondary-4e-54-1"",""annual-gap-v1-fr-secondary-4e-54-2"",""annual-gap-v1-fr-secondary-4e-54-3""]","[""Diversité physique et humaine africaine"",""Économie africaine"",""CEMAC""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-histoire","fr-secondary-4e","Histoire","YEAR","PARTIAL","1","3","0","1","1","[{""id"":""minesec-55"",""url"":""https://files.minesec.gov.cm/2v/Histoire_4ème_et_3ème.pdf"",""version"":""912c6cf1bf9c4f2587048629c850863ff62aca49f67b0e036e096154ae5e165b""}]","[""annual-gap-v1-fr-secondary-4e-55-1"",""annual-gap-v1-fr-secondary-4e-55-2"",""annual-gap-v1-fr-secondary-4e-55-3"",""annual-gap-v1-fr-secondary-4e-55-4""]","[""Esclavage et traite"",""Migrations africaines"",""Regroupements politiques africains au XIXe siècle"",""Europe des XVIIIe et XIXe siècles""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-education-artistique-et-culturelle","fr-secondary-4e","Éducation artistique et culturelle","YEAR","PARTIAL","1","2","0","1","1","[{""id"":""minesec-43"",""url"":""https://files.minesec.gov.cm/2j/Programme_Education_artistique_4e_3e.pdf"",""version"":""d9c3725ebf41b9b38bb850754eb5efd8205d0b5aac70d9a32cd3617eb1dafa66""}]","[""annual-gap-v1-fr-secondary-4e-43-1"",""annual-gap-v1-fr-secondary-4e-43-2"",""annual-gap-v1-fr-secondary-4e-43-3""]","[""Arts scéniques I"",""Arts plastiques I"",""Arts musicaux I""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-anglais","fr-secondary-4e","Anglais","YEAR","PARTIAL","1","4","0","1","1","[{""id"":""minesec-42"",""url"":""https://files.minesec.gov.cm/2i/ANGLAIS_Syllabus_4e_ESG__burnable.pdf"",""version"":""9e7e9e6534dd97d0c7d0971c4dca51b74c0e348dfce6b1a91d2d49a30ac383be""}]","[""annual-gap-v1-fr-secondary-4e-42-1"",""annual-gap-v1-fr-secondary-4e-42-2"",""annual-gap-v1-fr-secondary-4e-42-3"",""annual-gap-v1-fr-secondary-4e-42-4"",""annual-gap-v1-fr-secondary-4e-42-5""]","[""Social integration and traditions"",""Professional future and leisure"",""Environment and health"",""Gender and mutual acceptance"",""ICT communication""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-allemand","fr-secondary-4e","Allemand","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-51"",""url"":""https://files.minesec.gov.cm/2r/Allemand.pdf"",""version"":""6e151d6f478e685de34809b593a34ba38da4496b8267a7185cdd47bcbac03314""}]","[""annual-gap-v1-fr-secondary-4e-51-conditional""]","[""Allemand : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-arabe","fr-secondary-4e","Arabe","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-46"",""url"":""https://files.minesec.gov.cm/2m/programme_Arabe_4eme3eme.pdf"",""version"":""d4f6487f30cba9e57b983656729cb09a4555d72ea9c8022d79063950cd667524""}]","[""annual-gap-v1-fr-secondary-4e-46-conditional""]","[""Arabe : communication courante""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-espagnol","fr-secondary-4e","Espagnol","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-48"",""url"":""https://files.minesec.gov.cm/2o/programme_Espagnol_4eme3eme.pdf"",""version"":""81a2b14d42e7272a2c731330bed38a9a9f737756ffe32e54e241ccfdf1af45ba""}]","[""annual-gap-v1-fr-secondary-4e-48-conditional""]","[""Espagnol : contacts sociaux""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-chinois","fr-secondary-4e","Chinois","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-47"",""url"":""https://files.minesec.gov.cm/2n/programme_CHINOIS_4eme3eme.pdf"",""version"":""981102cf58a22c0971e22ba4c2ebc8f4031048ebac852fc17984a1cc17d269b6""}]","[""annual-gap-v1-fr-secondary-4e-47-conditional""]","[""Chinois : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-4e-latin-grec","fr-secondary-4e","Latin-Grec","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-49"",""url"":""https://files.minesec.gov.cm/2p/Latin_Grec.pdf"",""version"":""aa650becea7a0939fe35d4255611c126fdba94216a2823f85f2c35fe470cf388""}]","[""annual-gap-v1-fr-secondary-4e-49-conditional""]","[""Latin : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-francais","fr-secondary-3e","Français","YEAR","PARTIAL","5","0","5","5","5","[{""id"":""minesec-44"",""url"":""https://files.minesec.gov.cm/2k/programmeFr1erelangue4em3eme.pdf"",""version"":""b854324d1c5506bba6e948dfda4448438d45f1b964d74d47c707db3581dd7411""}]","[""annual-gap-v1-fr-secondary-3e-44-1"",""annual-gap-v1-fr-secondary-3e-44-2"",""annual-gap-v1-fr-secondary-3e-44-3"",""annual-gap-v1-fr-secondary-3e-44-4"",""annual-gap-v1-fr-secondary-3e-44-5""]","[""Vie familiale et socioculturelle"",""Citoyenneté et environnement"",""Vie économique"",""Bien-être et santé"",""Médias et communication""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-mathematiques","fr-secondary-3e","Mathématiques","YEAR","PARTIAL","4","0","0","4","4","[{""id"":""minesec-52"",""url"":""https://files.minesec.gov.cm/2s/Mathématiques_4ème_et_3ème.pdf"",""version"":""05aba9a71ff5165998855a2558ceea1749c0d46ef7b0a71d238c37d851e01a9c""}]","[""minesec-52-fr-secondary-3e-module-1"",""minesec-52-fr-secondary-3e-module-2"",""minesec-52-fr-secondary-3e-module-3"",""minesec-52-fr-secondary-3e-module-4""]","[""Nombres réels"",""Données"",""Géométrie plane"",""Solides""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-education-a-la-citoyennete","fr-secondary-3e","Éducation à la citoyenneté","YEAR","PARTIAL","1","2","0","1","1","[{""id"":""minesec-53"",""url"":""https://files.minesec.gov.cm/2t/ECM_4ème_et_3ème.pdf"",""version"":""082c3a8803ba6524fe138458044d68c18409df94066802bd6a4169c4ea42f863""}]","[""annual-gap-v1-fr-secondary-3e-53-1"",""annual-gap-v1-fr-secondary-3e-53-2"",""annual-gap-v1-fr-secondary-3e-53-3""]","[""Démocratie"",""Associations"",""Vie économique""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-geographie","fr-secondary-3e","Géographie","YEAR","PARTIAL","1","4","0","1","1","[{""id"":""minesec-54"",""url"":""https://files.minesec.gov.cm/2u/Géographie_4ème_et_3ème.pdf"",""version"":""648ea882f92b2f7930b8c28c9f81fc2f167c80f35a065defac53491af398a6f4""}]","[""annual-gap-v1-fr-secondary-3e-54-1"",""annual-gap-v1-fr-secondary-3e-54-2"",""annual-gap-v1-fr-secondary-3e-54-3"",""annual-gap-v1-fr-secondary-3e-54-4"",""annual-gap-v1-fr-secondary-3e-54-5""]","[""Milieux géographiques camerounais"",""Population camerounaise"",""Activités économiques"",""Lutte contre la pauvreté"",""Échanges mondiaux""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-histoire","fr-secondary-3e","Histoire","YEAR","PARTIAL","1","3","0","1","1","[{""id"":""minesec-55"",""url"":""https://files.minesec.gov.cm/2v/Histoire_4ème_et_3ème.pdf"",""version"":""912c6cf1bf9c4f2587048629c850863ff62aca49f67b0e036e096154ae5e165b""}]","[""annual-gap-v1-fr-secondary-3e-55-1"",""annual-gap-v1-fr-secondary-3e-55-2"",""annual-gap-v1-fr-secondary-3e-55-3"",""annual-gap-v1-fr-secondary-3e-55-4""]","[""Impérialismes"",""Crises et guerres du XXe siècle"",""Décolonisation"",""Du Kamerun à la République du Cameroun""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-education-artistique-et-culturelle","fr-secondary-3e","Éducation artistique et culturelle","YEAR","PARTIAL","1","2","0","1","1","[{""id"":""minesec-43"",""url"":""https://files.minesec.gov.cm/2j/Programme_Education_artistique_4e_3e.pdf"",""version"":""d9c3725ebf41b9b38bb850754eb5efd8205d0b5aac70d9a32cd3617eb1dafa66""}]","[""annual-gap-v1-fr-secondary-3e-43-1"",""annual-gap-v1-fr-secondary-3e-43-2"",""annual-gap-v1-fr-secondary-3e-43-3""]","[""Arts scéniques II"",""Arts plastiques II"",""Arts musicaux II""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-anglais","fr-secondary-3e","Anglais","YEAR","PARTIAL","1","4","0","1","1","[{""id"":""minesec-42"",""url"":""https://files.minesec.gov.cm/2i/ANGLAIS_Syllabus_4e_ESG__burnable.pdf"",""version"":""9e7e9e6534dd97d0c7d0971c4dca51b74c0e348dfce6b1a91d2d49a30ac383be""}]","[""annual-gap-v1-fr-secondary-3e-42-1"",""annual-gap-v1-fr-secondary-3e-42-2"",""annual-gap-v1-fr-secondary-3e-42-3"",""annual-gap-v1-fr-secondary-3e-42-4"",""annual-gap-v1-fr-secondary-3e-42-5""]","[""National integration and diversity"",""Consumption and society"",""Climate, hygiene and sanitation"",""Excellence, gender and democracy"",""Uses of technology""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-allemand","fr-secondary-3e","Allemand","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-51"",""url"":""https://files.minesec.gov.cm/2r/Allemand.pdf"",""version"":""6e151d6f478e685de34809b593a34ba38da4496b8267a7185cdd47bcbac03314""}]","[""annual-gap-v1-fr-secondary-3e-51-conditional""]","[""Allemand : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-arabe","fr-secondary-3e","Arabe","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-46"",""url"":""https://files.minesec.gov.cm/2m/programme_Arabe_4eme3eme.pdf"",""version"":""d4f6487f30cba9e57b983656729cb09a4555d72ea9c8022d79063950cd667524""}]","[""annual-gap-v1-fr-secondary-3e-46-conditional""]","[""Arabe : communication courante""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-espagnol","fr-secondary-3e","Espagnol","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-48"",""url"":""https://files.minesec.gov.cm/2o/programme_Espagnol_4eme3eme.pdf"",""version"":""81a2b14d42e7272a2c731330bed38a9a9f737756ffe32e54e241ccfdf1af45ba""}]","[""annual-gap-v1-fr-secondary-3e-48-conditional""]","[""Espagnol : contacts sociaux""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-chinois","fr-secondary-3e","Chinois","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-47"",""url"":""https://files.minesec.gov.cm/2n/programme_CHINOIS_4eme3eme.pdf"",""version"":""981102cf58a22c0971e22ba4c2ebc8f4031048ebac852fc17984a1cc17d269b6""}]","[""annual-gap-v1-fr-secondary-3e-47-conditional""]","[""Chinois : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-3e-latin-grec","fr-secondary-3e","Latin-Grec","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-49"",""url"":""https://files.minesec.gov.cm/2p/Latin_Grec.pdf"",""version"":""aa650becea7a0939fe35d4255611c126fdba94216a2823f85f2c35fe470cf388""}]","[""annual-gap-v1-fr-secondary-3e-49-conditional""]","[""Latin : vie économique""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-2nde-anglais","fr-secondary-2nde","Anglais","YEAR","SOURCE_MISSING","0","0","0","0","0","[{""id"":""minesec-76"",""url"":""https://files.minesec.gov.cm/4s/ANGLAIS_SYLLABUS_2DE_edited.pdf"",""version"":""49607b27a03dcd82cee30fbeeac5a9fa74cab3dcd60013600f13a7a5037eeee7""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-2nde-informatique","fr-secondary-2nde","Informatique","YEAR","PARTIAL","2","0","0","2","2","[{""id"":""minesec-79"",""url"":""https://files.minesec.gov.cm/4v/programme_seconde_A.pdf"",""version"":""e0227dfa71087e142f686ac96b4c0af42bdb7f64f25deb36e1435310e83587ce""},{""id"":""minesec-80"",""url"":""https://files.minesec.gov.cm/4w/programme_seconde_C.pdf"",""version"":""8520bb291565e1ab4a543e0497c4911785393b6e08068d175198c445dbd0ee00""}]","[""annual-gap-v1-fr-secondary-2nde-79-conditional"",""annual-gap-v1-fr-secondary-2nde-80-conditional""]","[""Informatique : multimédia et réseaux sociaux"",""Informatique : infographie et communication numérique""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-2nde-svteehb","fr-secondary-2nde","SVTEEHB","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-146"",""url"":""https://files.minesec.gov.cm/iu/Programme_de__SVTEEHB_Classe_de_2nde.pdf"",""version"":""c37fdb268904e06b19ee956e68cce17cc288fb53ea413e0d9fa3b31f796aa0cd""}]","[""annual-gap-v1-fr-secondary-2nde-146-conditional""]","[""SVTEEHB : vivant, santé, environnement, biotechnologie""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-2nde-education-artistique","fr-secondary-2nde","Éducation artistique","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minesec-144"",""url"":""https://files.minesec.gov.cm/is/Programme_des_arts_2nde.pdf"",""version"":""647eb0122908301e49b76ef434af6e24c0d19cedbd5a631a00ab6a897d976a84""}]","[""annual-gap-v1-fr-secondary-2nde-144-conditional""]","[""Éducation artistique : profil de sortie""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-2nde-chimie","fr-secondary-2nde","Chimie","YEAR","SOURCE_MISSING","0","0","0","0","0","[{""id"":""minesec-147"",""url"":""https://files.minesec.gov.cm/iv/Projet_de_programme_de_chimie_2nde_C-_Final.pdf"",""version"":""ab086b94c3c655b66d0c9ccbcec98055ed4634cd1574da52e590c292f0cfa0df""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
"annual-scope-v1-fr-secondary-2nde-physique","fr-secondary-2nde","Physique","YEAR","SOURCE_MISSING","0","0","0","0","0","[{""id"":""minesec-148"",""url"":""https://files.minesec.gov.cm/iw/Projet_de_programme_de_Physique_2nde_C_-_Final.pdf"",""version"":""ea434ca8a94b2b0ca2d2e769a41f8534660e02cf3bd61fb8f70c2e852834adca""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT"
